0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
6772,DIESEL RUBEN,,20-07717037-6,ALVARADO 2685,1290,CDAD.AUTONOMA DE BUENOS AIRES,1,4301-1959,,ARGENTINA,,IN,168361-06,0,0,0,,202,2
6773,INDUSTRIAS GR S.R.L.,RESORTES RULCON,30-70917106-9,BERUTTI 6324,1657,LOMA HERMOSA-SAN MARTIN,2,4739-7169,info@resortesrulcon.com.ar,ARGENTINA,www.resortesrulcon.com.ar,IN,30-70917106-9,0,0,0,,202,2
6774,COLLINS INSUMOS Y SERVICIOS,GONZALEZ PATRICIA ELENA,27-12080286-6,AVDA.CHICLANA 3213,1259,CDAD.AUTONOMA DE BUENOS AIRES,1,TEL-FAX: 4911-7200/7834,,ARGENTINA,,IN,,0,0,0,,202,2
6775,RODAM.RODCAR S.R.L.,,30-70862787-5,MALABIA 239,1828,BANFIELD,2,4202-2308/4242-8904,,ARGENTINA,,IN,901-073714-1,0,0,0,,202,2
6776,JCM CORREAS INDUSTRIALES,AUTOMOTRICES;AGRICOLAS,20-10284475-1,COSQUIN 5555,1439,BUENOS AIRES,2,4605-4606/2643/Y 4604-3990,info@jcmcorreas.com.ar,ARGENTINA,jcm_correas@speedy.com.ar,IN,901-911834-7,0,0,0,,202,2
6777,PC DOCTOR,RODRIGUEZ FABIAN MARCELO,20-16062003-0,AV.SANTA FE 1556-PB.LOC.14,1060,CDAD.AUTONOMA DE BUENOS AIRES,1,4815-8565/6984/6315,,ARGENTINA,,IN,0071560-03,0,0,0,,202,2
6778,OUTLETBAR.COM,BEBIDAS PARA EVENTOS,30-70709249-8,EL SALVADOR 6100,1414,CDAD.AUTONOMA DE BUENOS AIRES,1,4776-5551 L.R.,info@outletbar.com,ARGENTINA,,IN,901-040524-5,0,0,0,,202,2
6779,ESCRIBANIA HELER,HELER ADRIAN JORGE -ESCRIBANO,20-04382228-5,CERRITO 512-P.5-OF.3,1010,CDAD.AUTONOMA DE BUENOS AIRES,1,4382-6143/3440-/-FAX:4382-6143,escheler@jahoo.com.ar,ARGENTINA,,IN,MONOTRIBUTO,0,0,0,,202,2
6780,MAGNUM S.R.L.,,30-56879429-6,MONTEAGUDO 294,1708,MORON,2,TEL/FAX: 4629-7698/4627-9658,,ARGENTINA,,IN,,0,0,0,,0,0
6781,LA RED COMPUTACION S.R.L.,CASTIGLIONE ROXANA,30-69114481-6,AV.BELGRANO 1217-Piso 11,1093,CDAD.AUTONOMA DE BUENOS AIRES,1,4382-4411-Int.22,FAX: 4383-4420-Int.30,ARGENTINA,,IN,901-188838-7,0,0,0,,202,2
6782,HAIDAR S.R.L.,,30-52811607-4,BRIG.GRAL.JUAN M.DE ROSAS 1270,1752,LOMAS DEL MIRADOR,2,4651-0522/7309/1556-FAX:4651-1556,fihaidar@speedy.com.ar,ARGENTINA,,IN,30-52811607-4,0,0,0,,202,2
6783,GETTERSON ARGENTINA S.A.,CENTENNIAL,30-50522763-4,AV.CORRIENTES 3240/64,1193,CDAD.AUTONOMA DE BUENOS AIRES,1,(54-11)6777-6000/FAX:6777-6077,centennial@getterson.com.ar,ARGENTINA,hiperseg@getterson.com.ar,IN,901-214678-7,0,0,0,,0,0
6784,RENACE S.R.L.,,33-70911765-9,AV.RIVADAVIA 5710,1406,CDAD.AUTONOMA DE BUENOS AIRES,1,4433-2741/4431-2443,,ARGENTINA,,IN,11-59223-11,0,0,0,,202,2
6785,ADM.PROCESSING CENTER S.A.,,30-70712170-6,PIEDRAS 343,1070,CDAD.AUTONOMA DE BUENOS AIRES,1,54-11-5032-5900,info@apconline.com.ar,ARGENTINA,www.apconline.com.ar,IN,1023856-05,0,0,0,,202,2
6786,MS PATRICIOS S.A.,,30-70710077-6,AV.CASEROS 2980,0,CDAD.AUTONOMA DE BUENOS AIRES,1,4912-2893,,ARGENTINA,,IN,1022062-03,0,0,0,,202,2
6787,TIMKEN INDIA LIMITED,,,BARA;PO:AGRICO.,0,JAMSHEDPUR-831 009,25,(0657)2210293/FAX:2210290;2211483,,INDIA,,XE,,0,0,0,,202,2
6788,THE BEARING WAR.(NO CONTABLE),,,UNITS 13/15-NUTWOOD TRADING,0,ESTATE-LIMESTONE COTTAGE LANE,25,441142310310/FAX:441142322320,paul@thebearingwarehouse.co.uk,INGLATERRA,www.thebearingwarehouse.co.uk,XE,,0,0,0,,202,2
6789,DISTRIBUIDORA LEAL,,20-08208246-9,AV.AMANCIO ALCORTA 3255,1437,CDAD.AUTONOMA DE BUENOS AIRES,1,4911-8307/FAX:4912-1099,,ARGENTINA,,IN,9020,0,0,0,,202,2
6790,DISTRIBUIDORA THONET S.R.L.,,30-65974883-1,COCHABAMBA 340,1603,VILLA MARTELLI,1,4709-3232,,ARGENTINA,,IN,901-991332-2,0,0,0,,202,2
6791,KIMANU S.A.,,30-70776582-4,LAVALLE 2328,1052,CDAD.AUTONOMA DE BUENOS AIRES,1,4954-4433,,ARGENTINA,,IN,106492603,0,0,0,,202,2
6792,CHOIKUE S.A.,,30-70860261-9,CORRALES VIEJOS 26,0,CDAD.AUTONOMA DE BUENOS AIRES,1,0810-888-2842,,ARGENTINA,,IN,,0,0,0,,202,2
6793,EL COLECCIONISTA,RUA CARLOS ARTURO,20-10121652-8,AVDA.CASEROS 2868,1264,CDAD.AUTONOMA DE BUENOS AIRES,1,4912-3301,,ARGENTINA,,IN,901-964085-2,0,0,0,,202,2
6794,JOSE VALENTE,,20-12279432-7,AV.CONSTITUYENTES 5521,1431,CDAD.AUTONOMA DE BUENOS AIRES,1,4571-0288/4574-0288,,ARGENTINA,,IN,55509309,0,0,0,,202,2
6795,BILYACILIK TICARET VE SAN.LTD.,,,OSTIM SANAYI SITESI 100,0,YIL BULVARI 35/K-J-9-10 ANKARA,25,(0312)3856415161718,,TURKEY,,XE,,0,0,0,,202,2
6796,ZITEC INDUSTRIETECHNIK GMBH,,,SCHEIBLERSTR.3,0,94447 PLATTING,25,49-9964-960-0,,ALEMANIA,,XE,,0,0,0,,202,2
6797,HUNSLET ROAD LEEDS,,,LS 10 2RU,0,INGLATERRA,25,481-974701,,ENGLAND,,XE,,0,0,0,,202,2
6798,ABEC DE OSVALDO G.GALLO,,20-11386417-7,CELSO BARRIOS ESQ.BOTAGOGO,5016,L.6-M.30-B° JOCKEY CLUB,4,(0054351)464-0402,info@abec.com.ar,ARGENTINA,,IN,270-26170-1,0,0,0,,202,2
6799,JIANGSU MEDICINES&HEALTH,PRODUCTS IMP.&EXP.CORP.LTD.,,12-13 FLOOR;HIGH BUILDING;91,0,BAI XIA ROAD;NANJING 21001,25,008651082602505/FAX:008651082692505,,CHINA,,XE,,0,0,0,,202,2
6800,GIOVAGNOLIS.R.L.,,30-69084474-1,BOULEVAR OROÑO 2935,2001,ROSARIO,21,0341-482-4038 LINEAS ROTATIVAS,ventas@giovagnolisrl.com.ar,ARGENTINA,,IN,921-755501-5,847000,0,0,,202,2
6801,TECNOLOGIA DATRI S.R.L.,,30-71049076-3,AVDA.BRASIL 2894,1260,CDAD.AUTONOMA DE BUENOS AIRES,1,4308-3521/4770,,ARGENTINA,,IN,901-273242-3,0,0,0,,202,2
6802,SNR ROLAMENTOS DO BRASIL LTDA,,,AV.DAS INDUSTRIAS;380,0,FAZENDA IGUAZU-CX.POSTAL;21,25,(5541)627-8000//FAX:(5541)627-8080,snr.brasil@snr.brte.com.br,FAZENDA RIO GDE.-PARANA-BRASIL,,XE,,0,0,0,,0,0
6803,CIA.ARG.DE SELLOS Y BOMBAS SRL,,30-70921369-1,FRAGATA TRINIDAD 1699,1440,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,IN,901-211059-9,0,0,0,,202,2
6804,ALMAGRO REFRIGERACION Y ASOCIA,DOS S.A.,30-66253093-6,MEXICO 3326,1223,CDAD.AUTONOMA DE BUENOS AIRES,1,4931-0006/FAX:4931-3158,almagroref@almagroref.com,ARGENTINA,,IN,901-174141-5,0,0,0,,202,2
6805,ESCAURIZA PARRILLA RESTAURANTE,,27-18503888-8,ESCAURIZA 270,2000,ROSARIO,21,,,ARGENTINA,,IN,021-271444-9,0,0,0,,202,2
6806,HOTEL GARDEN SPA,,30-68048886-6,CALLAO 45,2002,ROSARIO,21,(0341)4370025/4371413/4388155.L.R.,info@hotelgardensa.com,ARGENTINA,,IN,212669264,0,0,0,,202,2
6807,EG3 RED S.A.,,30-69161708-0,AV.AVELLANEDA 551 BIS,2000,ROSARIO,21,,,ARGENTINA,,IN,901-197434-9,0,0,0,,202,2
6808,BROK S.R.L.,,30-70999292-5,DORREGO 928-P.8.Dto.B,2000,ROSARIO,21,CEL.(0054-341)154-689738/156-912211,,ARGENTINA,,IN,021-346579-3,0,0,0,,202,2
6809,BAJO BELGRANO EVENTOS S.R.L.,,30-71056129-6,LA PAMPA 695,1428,CDAD.AUTONOMA DE BUENOS AIRES,1,54-11-4784-5556/4896-4439,,ARGENTINA,,IN,1179803-03,0,0,0,,202,2
6810,BULL TRANSPORTE,AUDENINO JUAN ALBERTO,20-11086153-3,CAMINO INTER FABRICA S/N,5000,CORDOBA,4,0351-4978600 L.R.,,ARGENTINA,,IN,270539211,0,0,0,,202,2
6811,DEPERFILT HECTOR DANIEL PEREIR,,20-11396963-7,AVDA;CHICLANA 3223,1259,CDAD.AUTONOMA DE BUENOS AIRES,1,4911-7834/7200,,ARGENTINA,,IN,758913-01,0,0,0,,202,2
6812,NELLY S DE FERNANDEZ E HIJOS,,30-62818113-2,RUTA 8 KM.305.1,2725,HUGUES,21,02473-491012,,ARGENTINA,,IN,921-758275-2,0,0,0,,0,0
6813,EST.SERVICIO URQUIZA,,20-04677714-0,RUTA 8 KM 206,2702,URQUIZA,2,,,ARGENTINA,,IN,20-04677714-0,0,0,0,,0,0
6814,LAS SIERRAS S.R.L.,,30-70799487-4,RUTA NAC.36 Y A 005,5800,RIO CUARTO,4,0358-4624888/4648281,,ARGENTINA,,IN,901-010719,0,0,0,,0,0
6815,ANGLET S.R.L.,,30-70771972-5,AV.BOEDO 745,1218,CDAD.AUTONOMA DE BUENOS AIRES,1,4932-4366,,ARGENTINA,,IN,901-053987-9,0,0,0,,202,2
6816,TELL-ROD S.R.L.,,30-59106889-6,AVDA.LARRAZABAL 960,1440,CDAD.AUTONOMA DE BUENOS AIRES,1,4682-0741-FAX: 4682-4676,,ARGENTINA,,IN,546073-05,0,1812800,1812800,,202,2
6817,CULTURALES HIERBABUENA S.R.L.,,33-68851257-9,AGUIRRE 359,1414,CDAD.AUTONOMA DE BUENOS AIRES,1,4857-2990,,ARGENTINA,,IN,027942-11,0,0,0,,202,2
6818,TUPAC ACOPLAMIENTOS S.A.,,30-58189795-9,DE PINEDO 1370,1876,BERNAL OESTE,2,4252-1342/4251-3654,www.tupacacoplamientos.com.ar,ARGENTINA,tupac@tupacacoplamientos.com.ar,IN,76911-8,0,0,0,,202,2
6819,MANEX S.R.L,,30-65987241-9,PARAGUAY 820,1603,VILLA MARTELLI,2,,,ARGENTINA,,IN,901-991465-5,0,0,0,,202,2
6820,EL INDUSTRIAL,,20-13092648-8,JOSE BARROS PAZOS 1612/26,1437,CDAD.AUTONOMA DE BUENOS AIRES,1,4918-1537,,ARGENTINA,,IN,946744-11,0,0,0,,202,2
6821,ABASER S.A.,,30-70940835-2,AVDA.GRAL.SAVIO 138,2900,SAN NICOLAS,2,TEL/FAX:(03461)420072/,abaser@intercom.com.ar,ARGENTINA,,IN,30-70940835-2,0,0,0,,202,2
6822,PANATEL S.A.,,30-58719721-5,CARLOS PELLEGRINI 525,1009,CDAD.AUTONOMA DE BUENOS AIRES,1,(54-11) 4348-5000//FAX:4348-5250/51,,ARGENTINA,,IN,901-260054-7,0,0,0,,202,2
6823,CORPORACION RIO LUJAN S.A.,,30-70300798-4,AV.CABILDO 1856,1428,CDAD.AUTONOMA DE BUENOS AIRES,1,5555-5218,,ARGENTINA,,IN,901-039911-8,0,0,0,,202,2
6824,RICKY SARKANY,,30-64271596-4,AVDA.SANTA FE 3253-LOC.1042,0,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,IN,901-998394-4,0,0,0,,202,2
6825,RODAM.GAONA,PRIETO GUSTAVO A.,20-18598698-6,AV.PTE.PERON 1903,0,HAEDO,2,4659-9130/FAX:4460-4545,rodamientosgaona@hotmail.com,ARGENTINA,,IN,20-18598698-6,0,0,0,,202,2
6826,RODIF,DINO FABRICIO CARIA,20-17917644-1,AV.ANDRES ROLON 2094,1643,BECCAR,2,,,ARGENTINA,,IN,902-626389-0,0,0,0,,202,2
6827,SOUTH W.GROUP S.A.,,30-70883523-0,FLORIDA 737-LOCAL 206 P.B.,1005,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,CF,30-70883523-0,0,0,0,,202,2
6828,EST.DE SERVICIO SHELL LUJAN SA,,30-70861967-8,ACCESO OESTE KM.65.500 LUJAN,0,LUJAN,2,,,ARGENTINA,,IN,30-70861967-8,0,0,0,,202,2
6829,MADER-VENT S.A.,,30-57521886-1,AV.MITRE 3406,1870,AVELLANEDA,2,4227-4994,,ARGENTINA,,IN,902-865054-1,0,0,0,,0,0
6830,SISTECO TELECOMUNICACIONES,,20-13653209-0,RINALDI ARTURO JULIO,1431,CDAD.AUTONOMA DE BUENOS AIRES,1,TEL/FAX: 4524-1073,juliorinaldi@tutopia.com,ARGENTINA,,IN,826840-01,0,0,0,,202,2
6831,JOHN HANDLEY BEARING LTD,,,UNIT 2 HEATH MILL BUSINESS,0,HEATH MILL ROAD,25,01902-898560/FAX:01902-898561,sales@johnhandleybearings.com,ENGLAND,,XE,,0,0,0,,202,2
6832,WUXI WANDA INDUSTRIAL CO.LTD.,,,1700-270-ZHONGSHAN ROAD.,0,WUXI JIANGSU;CHINA 214002,25,86-510-82711966/FAX:86-510-82736388,sales@wd-bearing.com,CHINA,,XE,,0,0,0,,202,2
6833,PARTES DE NOTEBOOKS S.A.,,30-71025988-3,VIDAL 2417,1428,CDAD.AUTONOMA DE BUENOS AIRES,1,4788-8359,,ARGENTINA,contacto@partesdenotebooks.com.ar,IN,1179623-05,0,0,0,,202,2
6834,MARTINAIR HOLLAND N.V.,SUC. ARGENTINA,30-69078925-2,25 DE MAYO 611,1002,CDAD.AUTONOMA DE BUENOS AIRES,1,4311-4991/FAX: 4311-0852,,ARGENTINA,,IN,EXENTO,0,0,0,,202,2
6835,BDI BEARING DIRECT INTERNATION,AL GMBD.,,ROSENTHALER STRABE 40/41,0,10178 BERLIN,25,,,GERMANY,,XE,,-3754704,0,3754704,,202,2
6836,MARTIN DAMIAN OSHEROVSKY,,20-24228982-0,PUJOL 1032-P.2-DTO.10,1405,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,MT,1120600-04,0,0,0,,202,2
6837,SUPERMERCADO CASA CHINA,YANG LIN SHYANG,27-92779635-5,ARRIBEÑOS 2173,0,CDAD.AUTONOMA DE BUENOS AIRES,1,4786-1142,,ARGENTINA,,IN,1169877-02,0,0,0,,202,2
6838,PLANTAS FAITFUL S.A.,,30-63263011-1,FCO.ACUÑA DE FIGUEROA 584,0,CDAD.AUTONOMA DE BUENOS AIRES,1,4866-0776,,ARGENTINA,,IN,901-947638-1,0,0,0,,202,2
6839,TRANSGLORY S.A.,,30-70708295-6,LAVALLE 579-PISO 7,1047,CDAD.AUTONOMA DE BUENOS AIRES,1,(54-11)4328-9520-FAX:(54-11)4328-9521,argentina@transglory.com,ARGENTINA,,IN,1022295-02,0,0,0,,202,2
6840,PUNTO CONTROL S.A.,,30-70833852-0,HUMBERTO PRIMO 985.P:17-OF:3Y4,1103,CDAD.AUTONOMA DE BUENOS AIRES,1,TEL/FAX:(54-11)4361-6006/8006,ventas@puntocontrol.com.ar,ARGENTINA,www.puntocontrol.com.ar,IN,901-067113-1,0,0,0,,202,2
6841,CEPAS ARGENTINAS S.A.,,30-61375512-4,MAIPU 171,1870,AVELLANEDA,2,,,ARGENTINA,,CF,902-650278-1,0,0,0,,202,2
6842,TWIN-ARTICULOS DE EMBALAJE,,27-10137153-6,DEAN FUNES 2121,1244,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,IN,1123223-04,0,0,0,,0,0
6843,ANTONIO F.PONCE,,20-13405054-4,AV.RIVADAVIA 5633-P.B.8,1424,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,IN,20-13405054-4,0,0,0,,202,2
6844,CAVESE S.A.,,33-70856718-9,AVDA.DIRECTORIO 800,1424,CDAD.AUTONOMA DE BUENOS AIRES,1,(54-11) 4921-2552,caballitoautos@cavese.com.ar,ARGENTINA,,IN,1121532-01,0,0,0,,202,2
6845,FUTURO S.R.L.,,33-55636010-9,SARMIENTO 1424,1042,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,IN,107852-06,0,0,0,,202,2
6846,MEDRANO CONSTRUCCIONES S.A.,,30-70840522-8,MEDRANO 540,0,CDAD.AUTONOMA DE BUENOS AIRES,1,4866-2191/1455,,ARGENTINA,,IN,1109492-05,0,0,0,,202,2
6847,FERRELECTRIC,,27-06728809-8,GUEMES 3525,1425,CDAD.AUTONOMA DE BUENOS AIRES,1,TEL./FAX: 4823-1770,,ARGENTINA,,IN,797122-02,0,0,0,,202,2
6848,PETROGAS TANDIL S.A.,,30-64214650-1,COLECTORA SUR-PUGLIESE 898,7000,TANDIL,2,,,ARGENTINA,,IN,,0,0,0,,202,2
6849,ESCRIBANIA ALONSO Y ALONSO,,30-53037471-4,RIVADAVIA 611-PISO 7,1002,CDAD.AUTONOMA DE BUENOS AIRES,1,4331-8770/8923/8903//FAX:4342-6655,,ARGENTINA,,IN,53037171,0,0,0,,202,2
6850,QUADRA PROPIEDADES S.R.L.,,30-70899225-5,AV.PEDRO GOYENA 326,1424,CDAD.AUTONOMA DE BUENOS AIRES,1,4925-2727/4925-1991,,ARGENTINA,,IN,1157235-03,0,0,0,,202,2
6851,RENDO FRANCISCO JOSE,,20-20044543-1,PEÑA 2789,1425,CDAD.AUTONOMA DE BUENOS AIRES,1,4807-0424,,ARGENTINA,,IN,901-229258-1,0,0,0,,202,2
6852,SEPAC GROUP,,20-30743167-0,AV.GAONA 4555,1702,CIUDADELA,2,TELEFAX: 4647-3488,,ARGENTINA,,IN,9024641370,0,0,0,,202,2
6853,HIGH HOPE INT'L GROUP,,,12-13 FLOOR;HIG HOPE BUILDING,0,91 BIA XIA ROAD;NANJING 21001,25,0086-510-82602505/FAX:0086-510-82692505,,CHINA,,XE,,0,0,0,,202,2
6854,PARQUETS CASTELAR,,20-12728409-2,AV.NAZCA 1584,1416,CDAD.AUTONOMA DE BUENOS AIRES,1,TEL/FAX:4585-5415/CEL:15-4065-6106,,ARGENTINA,,IN,0034307-02,0,0,0,,0,0
6855,UNIVERSIDAD DE BUENOS AIRES,FACULTAD DE FILOSOFIA Y LETRAS,30-54666656-1,PUAN 480,0,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,EX,,0,0,0,,202,2
6857,BRAMCO S.A.C.I.F.A.,,30-52167014-9,ADOLFO ALSINA 5241,1603,VILLA MARTELLI,2,(054)11-4709-6444/FAX:0800-555-0573,info6@bramco.com.ar,ARGENTINA,www.bramco.com.ar,IN,902-869603-7,0,0,0,,202,2
6858,MAXI CERAMICOS,,30-70788973-6,AV.JUAN B.ALBERDI 3980,0,CDAD.AUTONOMA DE BUENOS AIRES,1,4671-9393,,ARGENTINA,,IN,104-4512-02,0,0,0,,0,0
6859,PLASTIFICADORA ARGENTINA,,20-24129680-7,MELINCUE 3501,1417,CDAD.AUTONOMA DE BUENOS AIRES,1,4501-1169/4502-9909,www.plastificadora.com,ARGENTINA,info@plastarg.com.ar,IN,966547-01,0,0,0,,202,2
6860,LEDER DENEGRI S.A. ARQUITECTOS,,33-64223009-9,ZAPATA 633-1° PISO,1426,CDAD.AUTONOMA DE BUENOS AIRES,1,4773-8055/FAX:4773-8558,www.lederdenegri.com.ar,ARGENTINA,info@ledernegri.com.ar,IN,781205-01,0,0,0,,202,2
6861,HELLER ENTERPRISES,,,504-MILTON WAY-ST HELENS.OR,0,U.S.A. 97051,25,503-397-9721/FAX:503-397-0884,,ESTADOS UNIDOS,,XE,,0,0,0,,202,2
6862,SUSANA BERTA GUTMAN DE NEHMAD,ESCRIBANA,27-06409016-5,VIAMONTE 773-PISO.2-DTO.A,1053,CDAD.AUTONOMA DE BUENOS AIRES,1,4322-9111/7229,,ARGENTINA,,MT,NO CONTRIBUY.,0,0,0,,202,2
6863,BANDINI CUSCINETTI S.R.L.,,,47100-FORLI/VIA COPERNICO;50,0,VIA COPERNICO,25,0543796655/FAX:0543722602,bandini@bandinicuscinetti.com,ITALIA,http://bandinicuscinetti.com,XE,,0,0,0,,202,2
6864,TERMI-TRANS FINLAND OY,,,RULLANIEMENTIE 4 D,0,02260 ESPOO,25,358.405.079.707,VAT.FI20229953,FINLANDIA,,XE,,0,0,0,,202,2
6865,NUEVO PARADOR FIGHIERA S.R.L.,,30-70838989-3,AUTOPISTA P.E.ARAMBURU-KM.260,2126,FIGHIERA,21,03402-470030/760,paradorfighiera@arnet.com.ar,ARGENTINA,,IN,021-321903-9,0,0,0,,202,2
6866,WWW.DEAUTOS.COM,,,,0,CDAD.AUTONOMA DE BUENOS AIRES,1,,www.deautos.com.ar,ARGENTINA,,IN,,0,0,0,,202,2
6867,SOL EMPRENDIMIENTOS S.A.,,30-71043708-0,MORENO 286,2914,VILLA RAMALLO,2,,,ARGENTINA,,IN,30-71043708-0,0,0,0,,202,2
6868,FEMA S.R.L.,,30-53269993-9,AV.CORRIENTES 4901 Y LAVALLEJA,1414,CDAD.AUTONOMA DE BUENOS AIRES,1,4854-8598 L.R.,FAX: 4855-4869,ARGENTINA,,IN,132976-06,0,0,0,,202,2
6869,SANITARIOS DAMAN S.A.,,33-62379117-9,PARAGUAY 2446,1121,CDAD.AUTONOMA DE BUENOS AIRES,1,4961-3648/FAX:4961-3480,,ARGENTINA,,IN,901-902481-1,0,0,0,,202,2
6870,VERZOLLA SAS DI MAMBRETTI,,,SEDE LEGALE:20052 MONZA,0,VIA BREMBO 13/15,25,3903921661/FAX:39039-2103010,,ITALIA,,XE,,0,0,0,,202,2
6871,RMS S.A.-RIBBONS MAGNITICS SUP,,30-68716138-2,SGO.DEL ESTERO 279,1075,CDAD.AUTONOMA DE BUENOS AIRES,1,TEL/FAX:4384-7555 L.R.,ventas@rmsonline.com.ar,ARGENTINA,www.rmsonline.com.ar,IN,992161-03,0,0,0,,202,2
6872,IVIRTUAL-KRAEFFT MARIANO S.H.,,30-71078939-4,LIBERTAS 956 L.15-B,1012,CDAD.AUTONOMA DE BUENOS AIRES,1,TEL/FAX:011-5236-4164/65,info@ivirtual.la,ARGENTINA,,IN,901-719083-2,0,0,0,,202,2
6873,ALKRISTAL HOTEL APART.,,33-68171892-9,AV.CIRCUNVALACION 1055 SUR,5411,SANTA LUCIA,18,0264-425-4145/3543/3169,alkristal@alkarhotel.com.ar,ARGENTINA,www.alkararhotel.com.ar,IN,000-058366-8,0,0,0,,202,2
6874,GEN-ROD ELECTRONICA,,20-11355879-3,MILLER 4736,1430,CDAD.AUTONOMA DE BUENOS AIRES,1,TEL/FAX: 4541-2579/CEL:15-4412-3671,,ARGENTINA,,MT,REG.SIMPLIF.,0,0,0,,202,2
6875,GOENAGA NOEL EUGENIO,,20-04219451-5,AV.SAN MARTIN 560,0,CATRIEL,16,,,ARGENTINA,,IN,6001726,0,0,0,,202,2
6876,GRUPO NORTE S.R.L.,,30-67163768-9,RUTA 35 Y 152,8200,,2,02952-436100,,ARGENTINA,,IN,168130/9,0,0,0,,202,2
6877,LA ESQUINA DE LAS FLORES S.R.L,,30-62502854-6,GURRUCHAGA 1630,1414,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,IN,,0,0,0,,202,2
6878,BONIFACIO S.R.L.,,30-66466028-4,RUTA 65 Y 86,0,DAIREAUX,16,02316-45-3444,,ARGENTINA,,IN,,0,0,0,,202,2
6879,UNIVERSIDAD ARG.DE LA EMPRESA,,30-53918765-8,LIMA 717,1073,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,CF,,0,0,0,,202,2
6880,CANTONI PIERGIORGIO & C.s.n.c.,,,VIA LABIRINTO 161,0,25125-BRESCIA,25,0039/030/3543420/FAX:0039/030/3545029,barbara@cantonicuscinetti.com,ITALY,info@cantonicuscinetti.com,XE,,0,0,0,,202,2
6881,EMP.NTRA.SRA.DE LA ASUNCION,C.I.S.A.,30-57190158-3,STA.MARIA BUEN AIRE 1043/49,1277,CDAD.AUTONOMA DE BUENOS AIRES,1,4303-3002/0948//4303-4820/4821,,ARGENTINA,,EX,901-188354-8,0,0,0,,202,2
6882,ELECTRO REY,,30-67733507-2,AV.RIVADAVIA 5533,1424,CDAD.AUTONOMA DE BUENOS AIRES,1,4432-1209,,ARGENTINA,,IN,010987-08,0,0,0,,202,2
6883,MEDRANO FACTORY,,20-29133788-1,AV.MEDRANO 523,1179,CDAD.AUTONOMA DE BUENOS AIRES,1,4862-5950,,ARGENTINA,,IN,901-223103-4,0,0,0,,202,2
6884,SIDISOUND IMAGEN Y SONIDO,,20-18408003-7,CAMARGO 556,1414,CDAD.AUTONOMA DE BUENOS AIRES,1,4856-9899,,ARGENTINA,,IN,933218-09,0,0,0,,202,2
6885,GODIVA BEARINGS (SOUTHERN) LTD,,,UNIT 3;SHEPPERTON BUSINESS,0,PARK;GOVETT AVENUE SHEPPERTON;,25,(01932)227276/FACSIMILE(01932)224757,email@godiva-bearings.co.uk,UNITED KINDOM,,XE,,0,0,0,,202,2
6886,SURPLUS BEARINGS,,,2/49 RANDALL ST;SLACKS CREEK,0,QLD 4127,25,0411-793-660,www.surplusbearings.com.au,AUSTRALIA,info@surplusbearings.com.au,XE,,0,0,0,,202,2
6887,UNITED TAI ENTERPRISE CO.LTD.,,,1FL.NO.30;LANE 67;LIN SEN N.RD,0,TAIPEI.,25,886-2-25426242//FAX:886-2-25623096,,TAIWAN,,XE,,0,0,0,,202,2
6888,TEXOIL,,20-93264278-7,FITZ ROY 1587,1414,CDAD.AUTONOMA DE BUENOS AIRES,1,(011)15-5037-4275,,ARGENTINA,,IN,82682-07,0,0,0,,202,2
6889,ZAMMI.COM.AR,,20-25440716-0,SUCRE 2829-PISO 15-DTO.D,1428,CDAD.AUTONOMA DE BUENOS AIRES,1,(54-11)4786-3316/CEL:15-5181-2052,info@zammi.com.ar,ARGENTINA,,IN,REG.SIMPLIFIC,0,0,0,,202,2
6890,FAIJA AMOBLAMIENTOS,,20-93429565-0,AV.BRASIL 3164,1260,CDAD.AUTONOMA DE BUENOS AIRES,1,4911-0746/4911-0786,,ARGENTINA,,IN,433055-02,0,0,0,,202,2
6891,FARHN S.R.L.,,30-60196118-7,AV.DE LOS CORRALES 6563/71,1440,CDAD.AUTONOMA DE BUENOS AIRES,1,(011)4687-0939/0970/1448,info@farhn.com.ar,ARGENTINA,,IN,604582-11,0,0,0,,202,2
6892,FARAH S.R.L.,,30-70724162-0,AV. CALLAO 427,1027,CDAD.AUTONOMA DE BUENOS AIRES,1,,,ARGENTINA,,IN,1031592-06,0,0,0,,202,2
6893,APS DISTRIBUIDORA S.R.L.,,30-70956501-6,IBERA 2095,1429,CDAD.AUTONOMA DE BUENOS AIRES,1,(011)6380-7260,damian@distriaps.com.ar,ARGENTINA,,IN,1165456-02,0,0,0,,202,2
6894,BREXTER S.A.,,30-60738882-9,ARANGUREN 1851,1406,CDAD.AUTONOMA DE BUENOS AIRES,1,4632-3333/FAX: 4632-5533,,ARGENTINA,,IN,901-939316-4,0,0,0,,202,2
